Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Funding Status,Investor Names
Pre Seed Round - Cyble,https://www.crunchbase.com/funding_round/cyble-pre-seed--54691313,Cyble,https://www.crunchbase.com/organization/cyble,Pre-Seed,125000,USD,125000,2021-02-04,,,,"Cyble is an AI powered, Y Combinator-backed, cyber intelligence company that empowers organizations with darkweb & cybercrime monitoring and mitigation services.","Artificial Intelligence, Cloud Security, Cyber Security, Network Security, Risk Management","Atlanta, Georgia, United States, North America",https://cyble.io/,,Seed,Y Combinator
Series A - Reverie Labs,https://www.crunchbase.com/funding_round/reverie-labs-series-a--1fbdac3e,Reverie Labs,https://www.crunchbase.com/organization/reverie-labs,Series A,25000000,USD,25000000,2021-02-03,,,,Reverie Labs is a machine learning-driven pharma company.,"Artificial Intelligence, Bioinformatics, Biotechnology, Machine Learning, Pharmaceutical","Boston, Massachusetts, United States, North America",https://www.reverielabs.com,Less than $1M,Early Stage Venture,"First Round Capital, Neo, Ridgeback Capital, Y Combinator"
Seed Round - Balance,https://www.crunchbase.com/funding_round/balance-98c2-seed--8c47b053,Balance,https://www.crunchbase.com/organization/balance-98c2,Seed,5500000,USD,5500000,2021-02-03,,,,"A digital payments platform designed to make the B2B online purchasing experience delightful & friction-free, for buyers and vendors alike.","B2B, E-Commerce, FinTech, Payments","Tel Aviv, Tel Aviv, Israel, Asia",https://www.getbalance.com/,,Seed,"Lightspeed Venture Partners, SciFi VC, Stripe, UpWest, Y Combinator"
Seed Round - Mono,https://www.crunchbase.com/funding_round/mono-77eb-seed--5a9de883,Mono,https://www.crunchbase.com/organization/mono-77eb,Seed,125000,USD,125000,2021-02-03,,,,Mono enables users to securely and reliably access financial accounts across Africa.,"Finance, Security, Software","Nguru, Lagos, Nigeria, Africa",https://mono.co/,,Seed,Y Combinator
Seed Round - Terra,https://www.crunchbase.com/funding_round/terra-5293-seed--0941d20b,Terra,https://www.crunchbase.com/organization/terra-5293,Seed,,,,2021-02-03,,,,Healthtech,,"London, England, United Kingdom, Europe",https://tryterra.co,,Seed,Y Combinator
Seed Round - Alloy Automation,https://www.crunchbase.com/funding_round/alloy-automation-seed--b4ad8d37,Alloy Automation,https://www.crunchbase.com/organization/alloy-automation,Seed,5000000,USD,5000000,2021-02-02,16000000,USD,16000000,Alloy is a no-code tool for creating automated workflows,Software,"San Francisco, California, United States, North America",https://runalloy.com/,,Seed,"Abstract Ventures, Bain Capital Ventures, BoxGroup, Brian Long, Bryant Chou, Interlace Ventures, Laura Behrens Wu, Y Combinator"
Seed Round - Landed,https://www.crunchbase.com/funding_round/landed-11de-seed--6ab0ee6b,Landed,https://www.crunchbase.com/organization/landed-11de,Seed,1400000,USD,1400000,2021-02-02,,,,Landed improves the hiring process for hourly employers and job applicants.,"Recruiting, Software","San Francisco, California, United States, North America",https://www.gotlanded.com/,,Seed,"Javelin Venture Partners, Palm Drive Capital, Y Combinator"
Pre Seed Round - Routine,https://www.crunchbase.com/funding_round/routine-6365-pre-seed--9a844603,Routine,https://www.crunchbase.com/organization/routine-6365,Pre-Seed,500000,USD,500000,2021-02-01,,,,"Routine combines tasks, notes and calendar into one blazingly fast productivity app",Productivity Tools,"Saint-mandé, Ile-de-France, France, Europe",http://routine.co,,Seed,Y Combinator
Seed Round - Camelan,https://www.crunchbase.com/funding_round/camelan-seed--0d0449ff,Camelan,https://www.crunchbase.com/organization/camelan,Seed,,,,2021-01-31,,,,Camelan buy and sell everything related to pets using video!,"Classifieds, Pet","Dubai, Dubai, United Arab Emirates, Asia",https://www.camelan.com/,,Seed,Y Combinator
Seed Round - gonddo,https://www.crunchbase.com/funding_round/gonddo-seed--e7540792,gonddo,https://www.crunchbase.com/organization/gonddo,Seed,125000,USD,125000,2021-01-28,,,,gonddo is a wholesale marketplace that helps small retailers purchase inventories,"Retail, Small and Medium Businesses, Wholesale","São Paulo, Sao Paulo, Brazil, South America",https://gonddo.com.br,,Seed,"Brian Requarth, Iporanga Ventures, VERVE CAPITAL, Y Combinator"
Series A - Yotta Savings,https://www.crunchbase.com/funding_round/yotta-saving-series-a--e6c48738,Yotta Savings,https://www.crunchbase.com/organization/yotta-saving,Series A,13200000,USD,13200000,2021-01-28,,,,Yotta Savings offers free FDIC-insured bank savings accounts and rewards savings account depositors with weekly prize drawings.,"Finance, Financial Services, FinTech","New York, New York, United States, North America",https://withyotta.com/,$1M to $10M,Early Stage Venture,"Base10 Partners, Core Innovation Capital, Slow Ventures, Y Combinator"
Seed Round - Stacker,https://www.crunchbase.com/funding_round/stacker-79fe-seed--66f86f61,Stacker,https://www.crunchbase.com/organization/stacker-79fe,Seed,1700000,USD,1700000,2021-01-26,,,,Stacker is a modular app platform for the next generation of makers.,"Android, Information Technology, iOS, Mobile, Mobile Apps, Software","London, England, United Kingdom, Europe",https://stacker.app,,Seed,"Initialized Capital, Makerpad, Pioneer Fund, Y Combinator"
Pre Seed Round - Firstbase.io,https://www.crunchbase.com/funding_round/firstbase-bf54-pre-seed--132fa849,Firstbase.io,https://www.crunchbase.com/organization/firstbase-bf54,Pre-Seed,125000,USD,125000,2021-01-22,,,,FirstBase is a company dedicated to breaking international barriers and driving opportunity for founders and business owners.,"Business Development, Legal, Legal Tech","New York, New York, United States, North America",https://firstbase.io/,$10M to $50M,Seed,Y Combinator
Series A - Curtsy,https://www.crunchbase.com/funding_round/curtsy-series-a--f24470cd,Curtsy,https://www.crunchbase.com/organization/curtsy,Series A,11000000,USD,11000000,2021-01-21,,,,"Curtsy is an app that lets women buy and sell clothing, shoes, and accessories on their phone.","E-Commerce, Fashion, Mobile Apps, Shopping, Women's","San Francisco, California, United States, North America",http://www.curtsyapp.com/,Less than $1M,Early Stage Venture,"1984 Ventures, FJ Labs, Index Ventures, Josh Breinlinger, Y Combinator"
Seed Round - Volopay,https://www.crunchbase.com/funding_round/volopay-seed--d33503d1,Volopay,https://www.crunchbase.com/organization/volopay,Seed,2100000,USD,2100000,2021-01-19,,,,Volopay simplifies business spending using corporate cards and automated payables.,"FinTech, SaaS, Software","Midview City, Central Region, Singapore, Asia",https://www.volopay.co/,$1M to $10M,Seed,"Antler, CP Ventures, Harshil Mathur, JAM Fund, Justin Mateen, Shashank Kumar, Soma Capital, VentureSouq, Y Combinator"
Seed Round - BlaBla,https://www.crunchbase.com/funding_round/blabla-seed--fe78bae3,BlaBla,https://www.crunchbase.com/organization/blabla,Seed,1500000,USD,1500000,2021-01-14,,,,"BlaBla is a language learning app that makes learning a language engaging, fun, and mobile.","Apps, E-Learning, Education, Video, Video Editing","Singapore, Central Region, Singapore, Asia",https://www.blabla.app/,Less than $1M,Seed,"Amino Capital, Root and Shoot Ventures, Starling Ventures, Wayra, Y Combinator"
Seed Round - Openbase,https://www.crunchbase.com/funding_round/openbase-seed--2127f942,Openbase,https://www.crunchbase.com/organization/openbase,Seed,3650000,USD,3650000,2021-01-13,,,,"Openbase helps developers choose among millions of open-source packages, so they can build amazing products faster.","Developer Tools, Information Technology, Open Source","San Francisco, California, United States, North America",https://openbase.com,,Seed,"Adam Gross, Christian Bach, Ido Yablonka, Jeremy Stoppelman, Kevin Lin, Mathias Biilmann Christensen, Michael Stoppelman, Nicolas Dessaigne, Oren Dobronsky, Oudi Antebi, Ran Makavy, Sebastien Pahl, Y Combinator, Zeev Ventures"
Series B - Webflow,https://www.crunchbase.com/funding_round/webflow-series-b--0ffdcaaf,Webflow,https://www.crunchbase.com/organization/webflow,Series B,140000000,USD,140000000,2021-01-13,1960000000,USD,1960000000,"Webflow is a visual web design platform, CMS, and hosting provider for building production websites and prototypes.","CMS, Web Design, Web Hosting","San Francisco, California, United States, North America",http://www.webflow.com,$10M to $50M,Early Stage Venture,"Accel, CapitalG, Draper Associates, FundersClub, Khosla Ventures, Rainfall Ventures, Silversmith Capital Partners, Y Combinator"
Series B - Modern Treasury,https://www.crunchbase.com/funding_round/modern-treasury-series-b--a919303b,Modern Treasury,https://www.crunchbase.com/organization/modern-treasury,Series B,38000000,USD,38000000,2021-01-12,,,,Modern Treasury offers a payment operations platform used to simplify and modernize business payments.,"Banking, Finance, FinTech, Payments","San Francisco, California, United States, North America",https://www.moderntreasury.com/,$1M to $10M,Early Stage Venture,"Altimeter Capital, Benchmark, Y Combinator"
Venture Round - Taloflow,https://www.crunchbase.com/funding_round/taloflow-series-unknown--5ccf52f9,Taloflow,https://www.crunchbase.com/organization/taloflow,Venture - Series Unknown,1489380,USD,1489380,2021-01-12,,,,Find the best cloud and dev tools for your use case,"Artificial Intelligence, Cloud Infrastructure, Cloud Management, Computer, Internet, Productivity Tools, Software","Santa Monica, California, United States, North America",https://www.taloflow.ai/,,,"David Tedman, John Brown, Lance Tracey, Scott Belsky, Y Combinator"
Seed Round - Atom Bioworks,https://www.crunchbase.com/funding_round/atom-bioworks-seed--7148a085,Atom Bioworks,https://www.crunchbase.com/organization/atom-bioworks,Seed,125000,USD,125000,2021-01-03,,,,Atom Bioworks is a developer of a pattern-recognition enabled sensing and therapeutics platform designed to help in medical.,"Biotechnology, Health Care, Medical, Therapeutics","Cary, North Carolina, United States, North America",https://atombioworks.com/,,Seed,Y Combinator
Pre Seed Round - Pangea.app,https://www.crunchbase.com/funding_round/pangea-app-pre-seed--f389f104,Pangea.app,https://www.crunchbase.com/organization/pangea-app,Pre-Seed,125000,USD,125000,2021-01-01,,,,Pangea.app is the platform hiring college freelancers.,"Education, Human Resources, Virtual Workforce","Providence, Rhode Island, United States, North America",https://www.pangea.app,$1M to $10M,Seed,Y Combinator
Seed Round - Lowkey,https://www.crunchbase.com/funding_round/lowkey-2a15-seed--07179650,Lowkey,https://www.crunchbase.com/organization/lowkey-2a15,Seed,1600000,USD,1600000,2021-01-01,,,,The home for watching and creating short gaming videos,"Casual Games, eSports, Gaming, Mobile, Video Games","San Francisco, California, United States, North America",https://lowkey.gg,,Early Stage Venture,"Jeff Lo, Justin Mateen, Sixers Innovation Lab, Soma Capital, William Hockey, Y Combinator"
Pre Seed Round - LiveFlow,https://www.crunchbase.com/funding_round/liveflow-pre-seed--d46b0c15,LiveFlow,https://www.crunchbase.com/organization/liveflow,Pre-Seed,450000,USD,450000,2021-01-01,,,,LiveFlow helps companies pipe all the financial data into a single place.,Software,"London, England, United Kingdom, Europe",https://www.liveflow.io/,,Seed,"Seedcamp, Y Combinator"
Seed Round - Mono (YC W21),https://www.crunchbase.com/funding_round/mono-seed--23488ad2,Mono (YC W21),https://www.crunchbase.com/organization/mono,Seed,125000,USD,125000,2021-01-01,,,,Enabling access to financial accounts in Africa,Big Data,"Lagos, Lagos, Nigeria, Africa",https://mono.co,$1M to $10M,Seed,Y Combinator
Seed Round - Moxion Power Co.,https://www.crunchbase.com/funding_round/moxion-power-co-seed--44b9518f,Moxion Power Co.,https://www.crunchbase.com/organization/moxion-power-co,Seed,125000,USD,125000,2021-01-01,,,,Next Generation Mobile Power,"Clean Energy, CleanTech, Electrical Distribution, Energy Storage, Renewable Energy","Richmond, California, United States, North America",https://www.moxionpower.com/,,Seed,Y Combinator
Pre Seed Round - eqtble,https://www.crunchbase.com/funding_round/eqtble-pre-seed--1e36daac,eqtble,https://www.crunchbase.com/organization/eqtble,Pre-Seed,125000,USD,125000,2021-01-01,,,,"Next generation HR platform, turning employee data into insights","Analytics, Business Intelligence, Human Resources, Information Technology, Predictive Analytics, SaaS, Software","New York, New York, United States, North America",https://eqtble.com/,,Seed,Y Combinator
Pre Seed Round - Alinea,https://www.crunchbase.com/funding_round/alinea-34ff-pre-seed--5a0e050a,Alinea,https://www.crunchbase.com/organization/alinea-34ff,Pre-Seed,240000,USD,240000,2020-12-25,,,,Investing Simplified.,"Communities, Finance, Financial Services, FinTech","New York, New York, United States, North America",https://alinea-invest.com/,,Seed,"Diaspora Ventures, Y Combinator"
Series A - Oxygen,https://www.crunchbase.com/funding_round/oxygen-5cc0-series-a--5c4dd6ae,Oxygen,https://www.crunchbase.com/organization/oxygen-5cc0,Series A,17000000,USD,17000000,2020-12-21,,,,Oxygen is a neobank that develop tools for consumers and small businesses through financial platform designed for the 21st century economy.,"Banking, Financial Services, FinTech","San Francisco, California, United States, North America",https://www.oxygen.us,Less than $1M,Early Stage Venture,"1984 Ventures, Alumni Ventures Group, Ankur Nagpal, Asahi Media Lab Ventures, Citius, EFG Hermes, Frank Strauss, Inventures, Kenji Niwa, Larry Fitzgerald, Leonis Investissement, Peter Treadway, Rucker Park Capital, Runa Capital, VU Venture Partners, William Hockey, Y Combinator"
Series B - H1,https://www.crunchbase.com/funding_round/h1-series-b--42eb3e8c,H1,https://www.crunchbase.com/organization/h1,Series B,58000000,USD,58000000,2020-12-17,,,,"H1 provides the largest global healthcare platform to help life sciences companies, hospitals, academic medical centers and health systems connect with providers, find clinical research, locate industry experts, and benchmark their organization.","Biotechnology, Health Care, Medical Device, Pharmaceutical","New York, New York, United States, North America",https://h1insights.com/,$10M to $50M,Early Stage Venture,"dRx Capital, IVP, Lead Edge Capital, Lux Capital, Menlo Ventures, Transformation Capital, Y Combinator"
Seed Round - Whatnot,https://www.crunchbase.com/funding_round/whatnot-seed--1bde27b0,Whatnot,https://www.crunchbase.com/organization/whatnot,Seed,4000000,USD,4000000,2020-12-17,,,,"Whatnot is a live stream platform and marketplace that enables collectors and enthusiasts to connect, buy, and sell verified products.","Collectibles, E-Commerce, Marketplace, Trading Platform","Marina Del Rey, California, United States, North America",https://www.whatnot.com,Less than $1M,Early Stage Venture,"Liquid 2 Ventures, Operator Partners, Scribble Ventures, TwentyTwo VC, Wonder Ventures, Y Combinator"
